time_ns,radius_nm,energy_J
0.0,30.216019677278194,5.021176378220421e-16
500000.0,30.210876230976023,5.014353178673034e-16
1000000.0,30.21148021656469,5.014116432304514e-16
1500000.0,30.21242311280831,5.014098773970169e-16
2000000.0,30.213356000664366,5.01409727526321e-16
2500000.0,30.21427516009959,5.014097136994145e-16
3000000.0,30.21519070159382,5.014097117172282e-16
3500000.0,30.216106900551306,5.01409710782321e-16
4000000.0,30.217025143397123,5.01409709945574e-16
4500000.000000001,30.2179458248847,5.014097091209598e-16
5000000.0,30.218869035004275,5.014097082986428e-16
5500000.000000001,30.219794777824905,5.014097074760808e-16
6000000.0,30.220723037288725,5.014097066518931e-16
6500000.000000001,30.2216537957885,5.014097058251783e-16
7000000.0,30.22258703869631,5.014097049953356e-16
7500000.000000001,30.22352275491742,5.014097041619609e-16
8000000.0,30.2244609364508,5.014097033247814e-16
8500000.0,30.225401577800724,5.014097024836097e-16
9000000.000000002,30.226344675453678,5.014097016383146e-16
9500000.0,30.22729022745603,5.014097007888031e-16
10000000.0,30.228238233082244,5.014096999350059e-16
10500000.0,30.229188692575732,5.014096990768704e-16
11000000.000000002,30.230141606945708,5.014096982143544e-16
11500000.0,30.231096977807468,5.014096973474235e-16
12000000.0,30.23205480725588,5.014096964760469e-16
12500000.0,30.23301509776509,5.014096956001986e-16
13000000.000000002,30.233977852108282,5.014096947198533e-16
13500000.0,30.234943073293763,5.01409693834988e-16
14000000.0,30.235910764513626,5.014096929455806e-16
14500000.0,30.236880929102586,5.014096920516095e-16
15000000.000000002,30.23785357050491,5.014096911530538e-16
15500000.0,30.238828692247875,5.014096902498926e-16
16000000.0,30.23980629792051,5.01409689342106e-16
16500000.0,30.24078639115649,5.014096884296736e-16
17000000.0,30.241768975620534,5.014096875125755e-16
17500000.0,30.242754054997434,5.014096865907917e-16
18000000.000000004,30.243741632983415,5.014096856643027e-16
18500000.000000004,30.244731713279226,5.014096847330886e-16
19000000.0,30.245724299584698,5.014096837971299e-16
19500000.0,30.246719395594475,5.01409682856407e-16
20000000.0,30.247717004994747,5.014096819109003e-16
20500000.0,30.248717131460598,5.014096809605907e-16
21000000.0,30.249719778654157,5.014096800054584e-16
21500000.0,30.250724950223116,5.01409679045484e-16
22000000.000000004,30.25173264979971,5.014096780806478e-16
22500000.000000004,30.252742880999904,5.01409677110931e-16
23000000.0,30.253755647423013,5.014096761363141e-16
23500000.0,30.254770952651292,5.014096751567772e-16
24000000.0,30.255788800249963,5.014096741723016e-16
24500000.0,30.256809193767126,5.014096731828674e-16
25000000.0,30.2578321367339,5.014096721884555e-16
25500000.0,30.25885763266459,5.014096711890464e-16
26000000.000000004,30.259885685056936,5.014096701846206e-16
26500000.000000004,30.260916297392388,5.014096691751588e-16
27000000.0,30.26194947313643,5.014096681606415e-16
27500000.0,30.262985215738876,5.014096671410491e-16
28000000.0,30.26402352863431,5.014096661163621e-16
28500000.0,30.26506441524237,5.014096650865613e-16
29000000.0,30.266107878968093,5.014096640516267e-16
29500000.000000004,30.26715392320236,5.014096630115393e-16
30000000.000000004,30.2682025513222,5.014096619662792e-16
30500000.000000004,30.269253766691207,5.014096609158268e-16
31000000.0,30.270307572659867,5.014096598601622e-16
31500000.0,30.27136397256591,5.014096587992662e-16
32000000.0,30.272422969734706,5.014096577331189e-16
32500000.0,30.273484567479528,5.014096566617006e-16
33000000.0,30.274548769101944,5.014096555849914e-16
33500000.000000004,30.275615577892104,5.014096545029717e-16
34000000.0,30.276684997129085,5.014096534156213e-16
34500000.0,30.277757030081144,5.01409652322921e-16
35000000.0,30.278831680006068,5.014096512248503e-16
35500000.00000001,30.279908950151466,5.014096501213895e-16
36000000.00000001,30.28098884375502,5.014096490125187e-16
36500000.00000001,30.2820713640448,5.014096478982177e-16
37000000.00000001,30.28315651423949,5.014096467784668e-16
37500000.0,30.28424429754867,5.014096456532455e-16
38000000.0,30.285334717173086,5.014096445225339e-16
38500000.0,30.286427776304848,5.014096433863119e-16
39000000.0,30.28752347812772,5.014096422445595e-16
39500000.0,30.288621825817362,5.014096410972559e-16
40000000.0,30.28972282254153,5.014096399443814e-16
40500000.0,30.290826471460313,5.014096387859156e-16
41000000.0,30.29193277572701,5.014096376218386e-16
41500000.0,30.293041738490746,5.014096364521312e-16
42000000.0,30.294153362891226,5.014096352767711e-16
42500000.0,30.295267652060186,5.014096340957382e-16
43000000.0,30.296384609122665,5.014096329090118e-16
43500000.00000001,30.297504237197334,5.0140963171657155e-16
44000000.00000001,30.298626539396622,5.014096305183968e-16
44500000.00000001,30.299751518827005,5.014096293144666e-16
45000000.00000001,30.300879178589106,5.014096281047608e-16
45500000.0,30.302009521777975,5.014096268892584e-16
46000000.0,30.303142551483194,5.014096256679387e-16
46500000.0,30.304278270789133,5.014096244407813e-16
47000000.0,30.305416682775107,5.014096232077649e-16
47500000.0,30.306557790515516,5.014096219688689e-16
48000000.0,30.30770159708011,5.01409620724072e-16
48500000.0,30.3088481055341,5.01409619473354e-16
49000000.0,30.309997318938365,5.01409618216693e-16
49500000.0,30.311149240349614,5.014096169540686e-16
50000000.0,30.312303872820607,5.014096156854597e-16
